X;Y;Z;Time
-0,571;0;1,648;9,9
-0,471;0;1,651;9,9
-0,471;0;1,651;9,9
-0,379;0;1,649;9,91
-0,379;0;1,649;9,91
-0,3;0;1,648;9,92
-0,3;0;1,648;9,92
-0,239;0;1,65;9,92
-0,239;0;1,65;9,93
-0,18;0;1,655;9,93
-0,18;0;1,655;9,93
-0,18;0;1,655;9,94
-0,18;0;1,655;9,94
-0,18;0;1,655;9,94
-0,18;0;1,655;9,95
-0,18;0;1,655;9,95
-0,18;0;1,655;9,95
-0,18;0;1,655;9,95
-0,18;0;1,655;9,96
-0,18;0;1,655;9,96
-0,18;0;1,655;9,96
-0,18;0;1,655;9,97
-0,18;0;1,655;9,97
-0,18;0;1,655;9,97
-0,18;0;1,655;9,98
-0,18;0;1,655;9,98
-0,18;0;1,655;9,98
-0,18;0;1,655;9,99
-0,18;0;1,655;9,99
-0,18;0;1,655;9,99
-0,18;0;1,655;10
-0,18;0;1,655;10
-0,18;0;1,655;10
-0,18;0;1,655;10,01
-0,18;0;1,655;10,01
-0,18;0;1,655;10,01
-0,18;0;1,655;10,01
-0,18;0;1,655;10,02
-0,18;0;1,655;10,02
-0,18;0;1,655;10,02
-0,18;0;1,655;10,03
-0,18;0;1,655;10,03
-0,18;0;1,655;10,03
-0,18;0;1,655;10,04
0,182;0;1,737;10,2
0,25;0;1,709;10,21
0,311;0;1,682;10,21
0,311;0;1,682;10,22
0,362;0;1,655;10,22
0,362;0;1,655;10,22
0,398;0;1,638;10,23
0,398;0;1,638;10,23
0,436;0;1,625;10,23
0,436;0;1,625;10,24
0,436;0;1,625;10,24
0,466;0;1,629;10,25
0,466;0;1,629;10,25
0,488;0;1,631;10,25
0,488;0;1,631;10,26
0,488;0;1,631;10,26
0,488;0;1,631;10,26
0,488;0;1,631;10,27
0,488;0;1,631;10,27
0,488;0;1,631;10,27
0,488;0;1,631;10,28
0,488;0;1,631;10,28
0,488;0;1,631;10,28
0,488;0;1,631;10,29
0,488;0;1,631;10,29
0,488;0;1,631;10,29
0,488;0;1,631;10,3
0,488;0;1,631;10,3
0,488;0;1,631;10,3
0,488;0;1,631;10,31
0,488;0;1,631;10,31
0,488;0;1,631;10,31
0,488;0;1,631;10,32
0,488;0;1,631;10,32
0,488;0;1,631;10,32
0,488;0;1,631;10,33
0,488;0;1,631;10,33
0,488;0;1,631;10,33
0,488;0;1,631;10,34
0,488;0;1,631;10,34
0,488;0;1,631;10,34
0,488;0;1,631;10,35
0,488;0;1,631;10,35
0,488;0;1,631;10,35
0,488;0;1,631;10,36
0,488;0;1,631;10,36
0,488;0;1,631;10,36
0,488;0;1,631;10,37
0,488;0;1,631;10,37
0,488;0;1,631;10,37
0,488;0;1,631;10,37
0,488;0;1,631;10,38
0,488;0;1,631;10,38
0,488;0;1,631;10,38
0,488;0;1,631;10,39
0,488;0;1,631;10,39
0,488;0;1,631;10,39
0,488;0;1,631;10,4
0,488;0;1,631;10,4
0,488;0;1,631;10,4
0,488;0;1,631;10,41
0,488;0;1,631;10,41
0,488;0;1,631;10,41
0,488;0;1,631;10,42
0,488;0;1,631;10,42
0,488;0;1,631;10,42
0,488;0;1,631;10,43
0,488;0;1,631;10,43
0,488;0;1,631;10,43
0,488;0;1,631;10,44
0,488;0;1,631;10,44
0,488;0;1,631;10,44
0,488;0;1,631;10,44
0,488;0;1,631;10,45
0,488;0;1,631;10,45
0,488;0;1,631;10,45
0,488;0;1,631;10,46
0,488;0;1,631;10,46
0,488;0;1,631;10,46
0,488;0;1,631;10,47
0,488;0;1,631;10,47
0,488;0;1,631;10,47
0,514;0;1,623;10,48
0,514;0;1,623;10,48
0,514;0;1,623;10,48
0,548;0;1,604;10,49
0,548;0;1,604;10,49
0,591;0;1,57;10,49
0,591;0;1,57;10,5
0,628;0;1,516;10,5
0,628;0;1,516;10,5
0,658;0;1,456;10,51
0,658;0;1,456;10,51
0,679;0;1,396;10,52
0,679;0;1,396;10,52
0,694;0;1,346;10,52
0,694;0;1,346;10,53
0,701;0;1,311;10,53
0,701;0;1,311;10,53
0,705;0;1,286;10,54
0,705;0;1,286;10,54
0,704;0;1,263;10,54
0,704;0;1,263;10,55
0,704;0;1,263;10,55
0,704;0;1,263;10,55
0,704;0;1,263;10,56
0,704;0;1,263;10,56
0,704;0;1,263;10,56
0,704;0;1,263;10,57
0,704;0;1,263;10,57
0,704;0;1,263;10,57
0,704;0;1,263;10,58
0,704;0;1,263;10,58
0,704;0;1,263;10,58
0,704;0;1,263;10,58
0,704;0;1,263;10,59
0,704;0;1,263;10,59
0,704;0;1,263;10,59
0,704;0;1,263;10,6
0,704;0;1,263;10,6
0,704;0;1,263;10,6
0,704;0;1,263;10,61
0,704;0;1,263;10,61
0,704;0;1,263;10,61
0,704;0;1,263;10,62
0,704;0;1,263;10,62
0,704;0;1,263;10,62
0,704;0;1,263;10,63
0,704;0;1,263;10,63
0,704;0;1,263;10,63
0,704;0;1,263;10,64
0,704;0;1,263;10,64
0,704;0;1,263;10,64
0,704;0;1,263;10,65
0,704;0;1,263;10,65
0,704;0;1,263;10,65
0,704;0;1,263;10,65
0,704;0;1,263;10,66
0,704;0;1,263;10,66
0,704;0;1,263;10,66
0,704;0;1,263;10,67
0,704;0;1,263;10,67
0,704;0;1,263;10,67
0,704;0;1,263;10,68
0,704;0;1,263;10,68
0,704;0;1,263;10,68
0,704;0;1,263;10,69
0,704;0;1,263;10,69
0,704;0;1,263;10,69
0,704;0;1,263;10,7
0,704;0;1,263;10,7
0,704;0;1,263;10,7
0,704;0;1,263;10,71
0,704;0;1,263;10,71
0,704;0;1,263;10,71
0,704;0;1,263;10,72
0,704;0;1,263;10,72
0,704;0;1,263;10,72
0,704;0;1,263;10,73
0,704;0;1,263;10,73
0,704;0;1,263;10,73
0,719;0;1,234;10,74
0,719;0;1,234;10,74
0,732;0;1,199;10,74
0,732;0;1,199;10,75
0,741;0;1,154;10,75
0,741;0;1,154;10,76
0,741;0;1,108;10,76
0,741;0;1,108;10,76
0,727;0;1,054;10,77
0,727;0;1,054;10,77
0,712;0;1,01;10,77
0,712;0;1,01;10,78
0,698;0;0,976;10,78
0,698;0;0,976;10,79
0,685;0;0,953;10,79
0,685;0;0,953;10,79
0,672;0;0,935;10,8
0,672;0;0,935;10,8
0,664;0;0,924;10,8
0,664;0;0,924;10,81
0,664;0;0,924;10,81
0,664;0;0,924;10,81
0,664;0;0,924;10,82
0,664;0;0,924;10,82
0,664;0;0,924;10,82
0,664;0;0,924;10,83
0,664;0;0,924;10,83
0,664;0;0,924;10,83
0,664;0;0,924;10,84
0,664;0;0,924;10,84
0,664;0;0,924;10,84
0,664;0;0,924;10,85
0,664;0;0,924;10,85
0,664;0;0,924;10,85
0,664;0;0,924;10,85
0,664;0;0,924;10,86
0,664;0;0,924;10,87
0,664;0;0,924;10,87
0,664;0;0,924;10,88
0,664;0;0,924;10,88
0,664;0;0,924;10,89
0,664;0;0,924;10,89
0,664;0;0,924;10,89
0,664;0;0,924;10,89
0,664;0;0,924;10,9
0,664;0;0,924;10,9
0,664;0;0,924;10,9
0,664;0;0,924;10,91
0,664;0;0,924;10,91
0,664;0;0,924;10,91
0,664;0;0,924;10,92
0,664;0;0,924;10,92
0,664;0;0,924;10,92
0,664;0;0,924;10,93
0,664;0;0,924;10,93
0,664;0;0,924;10,93
0,664;0;0,924;10,94
0,664;0;0,924;10,94
0,664;0;0,924;10,94
0,664;0;0,924;10,94
0,664;0;0,924;10,95
0,664;0;0,924;10,95
0,664;0;0,924;10,95
0,664;0;0,924;10,96
0,664;0;0,924;10,96
0,664;0;0,924;10,96
0,664;0;0,924;10,97
0,664;0;0,924;10,97
0,664;0;0,924;10,97
0,664;0;0,924;10,98
0,664;0;0,924;10,98
0,664;0;0,924;10,98
0,664;0;0,924;10,99
0,664;0;0,924;10,99
0,664;0;0,924;10,99
0,664;0;0,924;11
0,664;0;0,924;11
0,664;0;0,924;11
0,664;0;0,924;11,01
0,664;0;0,924;11,01
0,615;0;0,876;11,01
0,618;0;0,872;11,02
0,618;0;0,872;11,02
0,62;0;0,869;11,03
0,62;0;0,869;11,03
0,622;0;0,866;11,03
0,622;0;0,866;11,04
0,623;0;0,863;11,04
0,623;0;0,863;11,04
0,624;0;0,861;11,05
0,624;0;0,861;11,05
0,624;0;0,861;11,05
0,624;0;0,861;11,06
0,624;0;0,861;11,06
0,624;0;0,861;11,06
0,624;0;0,861;11,07
0,624;0;0,861;11,07
0,624;0;0,861;11,07
0,624;0;0,861;11,07
0,624;0;0,861;11,08
0,624;0;0,861;11,08
0,624;0;0,861;11,08
0,624;0;0,861;11,09
0,624;0;0,861;11,09
0,624;0;0,861;11,09
0,624;0;0,861;11,1
0,624;0;0,861;11,1
0,624;0;0,861;11,1
0,624;0;0,861;11,11
0,624;0;0,861;11,11
0,624;0;0,861;11,11
0,624;0;0,861;11,12
0,624;0;0,861;11,12
0,624;0;0,861;11,12
0,624;0;0,861;11,13
0,624;0;0,861;11,13
0,624;0;0,861;11,13
0,624;0;0,861;11,14
0,624;0;0,861;11,14
0,624;0;0,861;11,14
0,624;0;0,861;11,15
0,624;0;0,861;11,15
0,624;0;0,861;11,15
0,624;0;0,861;11,16
0,624;0;0,861;11,16
0,624;0;0,861;11,16
0,624;0;0,861;11,17
0,624;0;0,861;11,17
0,624;0;0,861;11,17
0,624;0;0,861;11,18
0,624;0;0,861;11,18
0,624;0;0,861;11,18
0,624;0;0,861;11,18
0,624;0;0,861;11,19
0,624;0;0,861;11,19
0,624;0;0,861;11,19
0,624;0;0,861;11,2
0,624;0;0,861;11,2
0,624;0;0,861;11,2
0,624;0;0,861;11,21
0,624;0;0,861;11,21
0,624;0;0,861;11,21
0,624;0;0,861;11,22
0,624;0;0,861;11,22
0,624;0;0,861;11,23
0,624;0;0,861;11,23
0,624;0;0,861;11,23
0,624;0;0,861;11,24
0,624;0;0,861;11,24
0,624;0;0,861;11,24
0,625;0;0,859;11,25
0,625;0;0,859;11,25
0,627;0;0,854;11,25
0,627;0;0,854;11,26
0,629;0;0,849;11,26
0,629;0;0,849;11,27
0,631;0;0,844;11,27
0,631;0;0,844;11,27
0,632;0;0,84;11,28
0,632;0;0,84;11,28
0,632;0;0,836;11,29
0,633;0;0,833;11,29
0,633;0;0,833;11,29
0,633;0;0,832;11,3
0,633;0;0,832;11,3
0,633;0;0,831;11,3
0,633;0;0,831;11,31
0,633;0;0,831;11,31
0,633;0;0,831;11,31
0,633;0;0,831;11,32
0,633;0;0,831;11,32
0,633;0;0,831;11,32
0,633;0;0,831;11,33
0,633;0;0,831;11,33
0,633;0;0,831;11,33
0,633;0;0,831;11,34
0,633;0;0,831;11,34
0,633;0;0,831;11,34
0,633;0;0,831;11,35
0,633;0;0,831;11,35
0,633;0;0,831;11,35
0,633;0;0,831;11,36
0,633;0;0,831;11,36
0,633;0;0,831;11,36
0,633;0;0,831;11,36
0,633;0;0,831;11,37
0,633;0;0,831;11,37
0,633;0;0,831;11,37
0,633;0;0,831;11,38
0,633;0;0,831;11,38
0,633;0;0,831;11,38
0,633;0;0,831;11,39
0,633;0;0,831;11,39
0,633;0;0,831;11,39
0,633;0;0,831;11,4
0,633;0;0,831;11,4
0,633;0;0,831;11,4
0,633;0;0,831;11,41
0,633;0;0,831;11,41
0,633;0;0,831;11,41
0,633;0;0,831;11,41
0,633;0;0,831;11,42
0,633;0;0,831;11,42
0,633;0;0,831;11,42
0,633;0;0,831;11,43
0,633;0;0,831;11,43
0,633;0;0,831;11,43
0,633;0;0,831;11,44
0,633;0;0,831;11,44
0,633;0;0,831;11,44
0,633;0;0,831;11,45
0,633;0;0,831;11,45
0,633;0;0,831;11,45
0,633;0;0,831;11,46
0,633;0;0,831;11,46
0,633;0;0,831;11,46
0,633;0;0,831;11,47
0,633;0;0,831;11,47
0,633;0;0,831;11,47
0,633;0;0,831;11,48
0,633;0;0,831;11,48
0,633;0;0,831;11,48
0,633;0;0,831;11,49
0,633;0;0,831;11,49
0,633;0;0,831;11,49
0,633;0;0,828;11,5
0,633;0;0,828;11,5
0,633;0;0,824;11,5
0,633;0;0,824;11,51
0,633;0;0,82;11,51
0,633;0;0,82;11,51
0,633;0;0,816;11,52
0,633;0;0,816;11,52
0,633;0;0,816;11,52
0,632;0;0,812;11,53
0,632;0;0,812;11,53
0,632;0;0,808;11,54
0,632;0;0,808;11,54
0,631;0;0,806;11,54
0,631;0;0,806;11,55
0,631;0;0,804;11,55
0,63;0;0,802;11,55
0,63;0;0,802;11,56
0,63;0;0,8;11,56
0,63;0;0,8;11,56
0,63;0;0,8;11,57
0,63;0;0,8;11,57
0,63;0;0,8;11,57
0,63;0;0,8;11,58
0,63;0;0,8;11,58
0,63;0;0,8;11,58
0,63;0;0,8;11,59
0,63;0;0,8;11,59
0,63;0;0,8;11,59
0,63;0;0,8;11,6
0,63;0;0,8;11,6
0,63;0;0,8;11,6
0,63;0;0,8;11,61
0,63;0;0,8;11,61
0,63;0;0,8;11,61
0,63;0;0,8;11,62
0,63;0;0,8;11,62
0,63;0;0,8;11,62
0,63;0;0,8;11,62
0,63;0;0,8;11,63
0,63;0;0,8;11,63
0,63;0;0,8;11,63
0,63;0;0,8;11,64
0,63;0;0,8;11,64
0,63;0;0,8;11,64
0,63;0;0,8;11,65
0,63;0;0,8;11,65
0,63;0;0,8;11,65
0,63;0;0,8;11,66
0,63;0;0,8;11,66
0,63;0;0,8;11,66
0,63;0;0,8;11,67
0,63;0;0,8;11,67
0,63;0;0,8;11,67
0,63;0;0,8;11,67
0,63;0;0,8;11,68
0,63;0;0,8;11,68
0,63;0;0,8;11,68
0,63;0;0,8;11,69
0,63;0;0,8;11,69
0,63;0;0,8;11,69
0,63;0;0,8;11,7
0,63;0;0,8;11,7
0,63;0;0,8;11,7
0,63;0;0,8;11,71
0,63;0;0,8;11,71
0,63;0;0,8;11,71
0,63;0;0,8;11,72
0,63;0;0,8;11,72
0,63;0;0,8;11,72
0,63;0;0,8;11,73
0,63;0;0,8;11,73
0,63;0;0,8;11,73
0,63;0;0,8;11,74
0,63;0;0,8;11,74
0,63;0;0,8;11,74
0,63;0;0,8;11,75
0,63;0;0,8;11,75
0,63;0;0,8;11,75
0,63;0;0,8;11,75
0,63;0;0,8;11,76
0,63;0;0,8;11,76
0,628;0;0,795;11,77
0,628;0;0,795;11,77
0,627;0;0,791;11,77
0,627;0;0,791;11,78
0,625;0;0,788;11,78
0,625;0;0,788;11,78
0,624;0;0,785;11,79
0,624;0;0,785;11,79
0,623;0;0,783;11,79
0,623;0;0,783;11,8
0,622;0;0,78;11,8
0,622;0;0,78;11,8
0,621;0;0,779;11,81
0,621;0;0,779;11,81
0,621;0;0,779;11,82
0,621;0;0,779;11,82
0,621;0;0,779;11,82
0,621;0;0,779;11,82
0,621;0;0,779;11,83
0,621;0;0,779;11,83
0,621;0;0,779;11,83
0,621;0;0,779;11,84
0,621;0;0,779;11,84
0,621;0;0,779;11,84
0,621;0;0,779;11,85
0,621;0;0,779;11,85
0,621;0;0,779;11,85
0,621;0;0,779;11,86
0,621;0;0,779;11,86
0,621;0;0,779;11,86
0,621;0;0,779;11,87
0,621;0;0,779;11,87
0,621;0;0,779;11,87
0,621;0;0,779;11,88
0,621;0;0,779;11,88
0,621;0;0,779;11,88
0,621;0;0,779;11,88
0,621;0;0,779;11,89
0,621;0;0,779;11,89
0,621;0;0,779;11,89
0,621;0;0,779;11,9
0,621;0;0,779;11,9
0,621;0;0,779;11,9
0,621;0;0,779;11,91
0,621;0;0,779;11,91
0,621;0;0,779;11,91
0,621;0;0,779;11,92
0,621;0;0,779;11,92
0,621;0;0,779;11,92
0,621;0;0,779;11,93
0,621;0;0,779;11,93
0,621;0;0,779;11,93
0,621;0;0,779;11,94
0,621;0;0,779;11,94
0,621;0;0,779;11,94
0,621;0;0,779;11,95
0,621;0;0,779;11,95
0,621;0;0,779;11,95
0,621;0;0,779;11,96
0,621;0;0,779;11,96
0,621;0;0,779;11,96
0,621;0;0,779;11,97
0,621;0;0,779;11,97
0,621;0;0,779;11,97
0,621;0;0,779;11,97
0,621;0;0,779;11,98
0,621;0;0,779;11,98
0,621;0;0,779;11,98
0,621;0;0,779;11,99
0,621;0;0,779;11,99
0,621;0;0,779;11,99
0,621;0;0,779;12
0,621;0;0,779;12
0,621;0;0,779;12
0,619;0;0,777;12,01
0,619;0;0,777;12,01
0,618;0;0,774;12,01
0,618;0;0,774;12,02
0,616;0;0,772;12,02
0,616;0;0,772;12,02
0,614;0;0,769;12,03
0,614;0;0,769;12,03
0,612;0;0,767;12,04
0,612;0;0,767;12,04
0,609;0;0,764;12,05
0,608;0;0,763;12,06
0,608;0;0,763;12,06
0,607;0;0,762;12,06
0,607;0;0,762;12,07
0,607;0;0,762;12,07
0,607;0;0,762;12,07
0,607;0;0,762;12,08
0,607;0;0,762;12,08
0,607;0;0,762;12,08
0,607;0;0,762;12,09
0,607;0;0,762;12,09
0,607;0;0,762;12,09
0,607;0;0,762;12,1
0,607;0;0,762;12,1
0,607;0;0,762;12,1
0,607;0;0,762;12,11
0,607;0;0,762;12,11
0,607;0;0,762;12,11
0,607;0;0,762;12,12
0,607;0;0,762;12,12
0,607;0;0,762;12,12
0,607;0;0,762;12,13
0,607;0;0,762;12,13
0,607;0;0,762;12,13
0,607;0;0,762;12,14
0,607;0;0,762;12,14
0,607;0;0,762;12,14
0,607;0;0,762;12,15
0,607;0;0,762;12,15
0,607;0;0,762;12,15
0,607;0;0,762;12,16
0,607;0;0,762;12,16
0,607;0;0,762;12,16
0,607;0;0,762;12,17
0,607;0;0,762;12,17
0,607;0;0,762;12,17
0,607;0;0,762;12,18
0,607;0;0,762;12,18
0,607;0;0,762;12,18
0,607;0;0,762;12,19
0,607;0;0,762;12,19
0,607;0;0,762;12,19
0,607;0;0,762;12,19
0,607;0;0,762;12,2
0,607;0;0,762;12,2
0,607;0;0,762;12,2
0,607;0;0,762;12,21
0,607;0;0,762;12,21
0,607;0;0,762;12,21
0,607;0;0,762;12,22
0,607;0;0,762;12,22
0,607;0;0,762;12,22
0,607;0;0,762;12,23
0,607;0;0,762;12,23
0,607;0;0,762;12,23
0,607;0;0,762;12,24
0,607;0;0,762;12,24
0,607;0;0,762;12,24
0,607;0;0,762;12,25
0,607;0;0,762;12,25
0,607;0;0,762;12,25
0,607;0;0,762;12,26
0,607;0;0,762;12,26
0,607;0;0,762;12,26
0,607;0;0,762;12,27
0,607;0;0,762;12,27
0,607;0;0,762;12,27
0,607;0;0,762;12,27
0,606;0;0,761;12,28
0,606;0;0,761;12,28
0,604;0;0,759;12,29
0,604;0;0,759;12,29
0,601;0;0,756;12,29
0,601;0;0,756;12,3
0,597;0;0,754;12,3
0,597;0;0,754;12,3
0,597;0;0,754;12,31
0,593;0;0,751;12,31
0,593;0;0,751;12,31
0,59;0;0,749;12,32
0,59;0;0,749;12,32
0,587;0;0,748;12,32
0,587;0;0,748;12,33
0,585;0;0,747;12,33
0,585;0;0,747;12,33
0,583;0;0,746;12,34
0,583;0;0,746;12,34
0,584;0;0,741;12,35
0,584;0;0,741;12,35
0,584;0;0,741;12,35
0,584;0;0,741;12,36
0,584;0;0,741;12,36
0,584;0;0,741;12,36
0,584;0;0,741;12,36
0,584;0;0,741;12,37
0,584;0;0,741;12,37
0,584;0;0,741;12,37
0,584;0;0,741;12,38
0,584;0;0,741;12,38
0,584;0;0,741;12,38
0,584;0;0,741;12,39
0,584;0;0,741;12,39
0,584;0;0,741;12,39
0,584;0;0,741;12,4
0,584;0;0,741;12,4
0,584;0;0,741;12,4
0,584;0;0,741;12,41
0,584;0;0,741;12,41
0,584;0;0,741;12,41
0,584;0;0,741;12,42
0,584;0;0,741;12,42
0,584;0;0,741;12,42
0,584;0;0,741;12,42
0,584;0;0,741;12,43
0,584;0;0,741;12,43
0,584;0;0,741;12,43
0,584;0;0,741;12,44
0,584;0;0,741;12,44
0,584;0;0,741;12,44
0,584;0;0,741;12,45
0,584;0;0,741;12,45
0,584;0;0,741;12,45
0,584;0;0,741;12,46
0,584;0;0,741;12,46
0,584;0;0,741;12,46
0,584;0;0,741;12,47
0,584;0;0,741;12,47
0,584;0;0,741;12,47
0,584;0;0,741;12,48
0,584;0;0,741;12,48
0,584;0;0,741;12,48
0,584;0;0,741;12,49
0,584;0;0,741;12,49
0,584;0;0,741;12,49
0,584;0;0,741;12,49
0,584;0;0,741;12,5
0,584;0;0,741;12,5
0,584;0;0,741;12,51
0,584;0;0,741;12,51
0,584;0;0,741;12,51
0,584;0;0,741;12,51
0,584;0;0,741;12,52
0,584;0;0,741;12,52
0,584;0;0,741;12,52
0,584;0;0,741;12,53
0,584;0;0,741;12,53
0,584;0;0,741;12,54
0,584;0;0,741;12,54
0,584;0;0,741;12,54
0,584;0;0,741;12,54
0,584;0;0,741;12,55
0,584;0;0,741;12,55
0,584;0;0,741;12,55
0,578;0;0,744;12,56
0,578;0;0,744;12,56
0,575;0;0,742;12,57
0,575;0;0,742;12,57
0,572;0;0,741;12,57
0,572;0;0,741;12,58
0,568;0;0,74;12,58
0,568;0;0,74;12,58
0,564;0;0,74;12,59
0,564;0;0,74;12,59
0,561;0;0,739;12,59
0,561;0;0,739;12,6
0,557;0;0,739;12,6
0,557;0;0,739;12,6
0,557;0;0,739;12,61
0,557;0;0,739;12,61
0,557;0;0,739;12,61
0,557;0;0,739;12,62
0,557;0;0,739;12,62
0,557;0;0,739;12,62
0,557;0;0,739;12,63
0,557;0;0,739;12,63
0,557;0;0,739;12,63
0,557;0;0,739;12,64
0,557;0;0,739;12,64
0,557;0;0,739;12,64
0,557;0;0,739;12,65
0,557;0;0,739;12,65
0,557;0;0,739;12,65
0,557;0;0,739;12,66
0,557;0;0,739;12,66
0,557;0;0,739;12,66
0,557;0;0,739;12,66
0,557;0;0,739;12,67
0,557;0;0,739;12,67
0,557;0;0,739;12,67
0,557;0;0,739;12,68
0,557;0;0,739;12,68
0,557;0;0,739;12,68
0,557;0;0,739;12,69
0,557;0;0,739;12,69
0,557;0;0,739;12,69
0,557;0;0,739;12,7
0,557;0;0,739;12,7
0,557;0;0,739;12,7
0,557;0;0,739;12,71
0,557;0;0,739;12,71
0,557;0;0,739;12,71
0,557;0;0,739;12,72
0,557;0;0,739;12,72
0,557;0;0,739;12,72
0,557;0;0,739;12,73
0,557;0;0,739;12,73
0,557;0;0,739;12,73
0,557;0;0,739;12,74
0,557;0;0,739;12,74
0,557;0;0,739;12,74
0,557;0;0,739;12,75
0,557;0;0,739;12,75
0,557;0;0,739;12,75
0,557;0;0,739;12,76
0,557;0;0,739;12,76
0,557;0;0,739;12,76
0,557;0;0,739;12,76
0,557;0;0,739;12,77
0,557;0;0,739;12,77
0,557;0;0,739;12,77
0,557;0;0,739;12,78
0,557;0;0,739;12,78
0,557;0;0,739;12,78
0,557;0;0,739;12,79
0,557;0;0,739;12,79
0,557;0;0,739;12,79
0,557;0;0,739;12,8
0,557;0;0,739;12,8
0,557;0;0,739;12,8
0,557;0;0,739;12,8
0,557;0;0,739;12,81
0,557;0;0,739;12,81
0,557;0;0,739;12,81
0,557;0;0,739;12,82
0,557;0;0,739;12,82
0,557;0;0,739;12,83
0,557;0;0,739;12,83
0,557;0;0,739;12,83
0,557;0;0,739;12,83
0,557;0;0,739;12,84
0,557;0;0,739;12,84
0,557;0;0,739;12,84
0,557;0;0,739;12,85
0,557;0;0,739;12,85
0,557;0;0,739;12,85
0,557;0;0,739;12,86
0,557;0;0,739;12,86
0,557;0;0,739;12,86
0,557;0;0,739;12,87
0,557;0;0,739;12,87
0,557;0;0,739;12,87
0,557;0;0,739;12,88
0,557;0;0,739;12,88
0,557;0;0,739;12,88
0,557;0;0,739;12,89
0,557;0;0,739;12,89
0,557;0;0,739;12,89
0,557;0;0,739;12,89
0,557;0;0,739;12,9
0,557;0;0,739;12,9
0,557;0;0,739;12,9
0,557;0;0,739;12,91
0,557;0;0,739;12,91
0,557;0;0,739;12,91
0,557;0;0,739;12,92
0,557;0;0,739;12,92
0,557;0;0,739;12,92
0,557;0;0,739;12,93
0,557;0;0,739;12,93
0,557;0;0,739;12,93
0,557;0;0,739;12,94
0,557;0;0,739;12,94
0,557;0;0,739;12,94
0,557;0;0,739;12,95
0,557;0;0,739;12,95
0,557;0;0,739;12,95
0,557;0;0,739;12,95
0,557;0;0,739;12,96
0,557;0;0,739;12,96
0,557;0;0,739;12,96
0,557;0;0,739;12,97
0,557;0;0,739;12,97
0,562;0;0,7;12,97
0,562;0;0,7;12,98
0,568;0;0,649;12,98
0,568;0;0,649;12,99
0,577;0;0,581;12,99
0,577;0;0,581;12,99
0,59;0;0,491;13
0,59;0;0,491;13
0,602;0;0,395;13
0,602;0;0,395;13,01
0,615;0;0,294;13,01
0,615;0;0,294;13,02
0,653;0;-0,032;13,04
0,657;0;-0,095;13,05
0,661;0;-0,144;13,06
0,661;0;-0,144;13,06
0,666;0;-0,198;13,06
0,672;0;-0,254;13,07
0,672;0;-0,254;13,07
0,676;0;-0,3;13,08
0,676;0;-0,3;13,08
0,678;0;-0,336;13,09
0,678;0;-0,379;13,09
0,678;0;-0,417;13,1
0,678;0;-0,417;13,1
0,677;0;-0,455;13,11
0,677;0;-0,499;13,11
0,677;0;-0,499;13,12
0,676;0;-0,532;13,12
0,674;0;-0,567;13,13
0,674;0;-0,567;13,13
0,672;0;-0,595;13,13
0,672;0;-0,595;13,14
0,672;0;-0,63;13,14
0,672;0;-0,63;13,15
0,67;0;-0,659;13,15
0,67;0;-0,659;13,16
0,668;0;-0,677;13,16
0,668;0;-0,701;13,16
0,668;0;-0,701;13,17
0,666;0;-0,719;13,17
0,666;0;-0,719;13,18
0,667;0;-0,731;13,18
0,667;0;-0,731;13,18
0,668;0;-0,743;13,19
0,668;0;-0,743;13,19
0,669;0;-0,749;13,2
0,669;0;-0,749;13,2
0,669;0;-0,755;13,2
0,67;0;-0,761;13,21
0,67;0;-0,761;13,21
0,67;0;-0,761;13,21
0,67;0;-0,761;13,22
0,67;0;-0,761;13,22
0,67;0;-0,761;13,22
0,67;0;-0,761;13,23
0,671;0;-0,773;13,23
0,671;0;-0,773;13,24
0,671;0;-0,773;13,24
0,671;0;-0,773;13,24
0,671;0;-0,773;13,25
0,671;0;-0,773;13,25
0,671;0;-0,773;13,25
0,671;0;-0,779;13,26
0,668;0;-0,779;13,26
0,668;0;-0,779;13,26
0,668;0;-0,779;13,27
0,668;0;-0,779;13,27
0,668;0;-0,779;13,27
0,668;0;-0,779;13,28
0,668;0;-0,779;13,28
0,665;0;-0,78;13,29
0,665;0;-0,78;13,3
0,665;0;-0,78;13,3
0,665;0;-0,78;13,3
0,665;0;-0,78;13,31
0,665;0;-0,774;13,31
0,665;0;-0,774;13,31
0,665;0;-0,774;13,32
0,665;0;-0,774;13,32
0,665;0;-0,774;13,32
0,665;0;-0,774;13,33
0,665;0;-0,774;13,33
0,665;0;-0,774;13,33
0,665;0;-0,774;13,34
0,665;0;-0,774;13,34
0,665;0;-0,774;13,34
0,664;0;-0,761;13,35
0,664;0;-0,761;13,35
0,664;0;-0,755;13,35
0,664;0;-0,755;13,36
0,663;0;-0,743;13,36
0,663;0;-0,743;13,36
0,659;0;-0,725;13,37
0,659;0;-0,725;13,37
0,657;0;-0,696;13,38
0,657;0;-0,696;13,38
0,653;0;-0,678;13,38
0,653;0;-0,678;13,39
0,649;0;-0,661;13,39
0,649;0;-0,661;13,4
0,648;0;-0,643;13,4
0,648;0;-0,643;13,4
0,642;0;-0,632;13,41
0,639;0;-0,621;13,41
0,639;0;-0,621;13,41
0,638;0;-0,615;13,42
0,638;0;-0,615;13,42
0,632;0;-0,598;13,43
0,632;0;-0,598;13,43
0,629;0;-0,587;13,43
