X; Y; Z; Time
2,664;0;-3,285;3,53
2,664;0;-3,285;3,53
2,664;0;-3,285;3,53
2,664;0;-3,285;3,54
2,664;0;-3,285;3,54
2,664;0;-3,285;3,54
2,664;0;-3,285;3,55
2,664;0;-3,285;3,55
2,664;0;-3,285;3,55
2,664;0;-3,285;3,56
2,664;0;-3,285;3,56
2,664;0;-3,285;3,56
2,664;0;-3,285;3,57
2,664;0;-3,285;3,57
2,664;0;-3,285;3,57
2,664;0;-3,285;3,58
2,664;0;-3,285;3,58
2,664;0;-3,285;3,58
2,664;0;-3,285;3,59
2,664;0;-3,285;3,59
2,664;0;-3,285;3,59
2,664;0;-3,285;3,6
2,664;0;-3,285;3,6
2,664;0;-3,285;3,6
2,664;0;-3,285;3,61
2,664;0;-3,285;3,61
2,664;0;-3,285;3,61
2,664;0;-3,285;3,62
2,664;0;-3,285;3,62
2,664;0;-3,285;3,62
2,664;0;-3,285;3,62
2,664;0;-3,285;3,63
2,609;0;-3,383;3,63
2,609;0;-3,383;3,64
2,479;0;-3,53;3,64
2,479;0;-3,53;3,64
2,299;0;-3,701;3,65
2,299;0;-3,701;3,65
2,05;0;-3,869;3,65
2,05;0;-3,869;3,66
1,813;0;-3,986;3,66
1,813;0;-3,986;3,67
1,554;0;-4,072;3,67
1,554;0;-4,072;3,67
1,315;0;-4,16;3,68
1,315;0;-4,16;3,68
1,083;0;-4,208;3,68
1,083;0;-4,208;3,69
0,858;0;-4,244;3,69
0,858;0;-4,244;3,69
0,654;0;-4,241;3,7
0,654;0;-4,241;3,7
0,472;0;-4,251;3,71
0,472;0;-4,251;3,71
0,325;0;-4,249;3,71
0,325;0;-4,249;3,72
0,204;0;-4,241;3,72
0,204;0;-4,241;3,72
0,082;0;-4,207;3,73
0,082;0;-4,207;3,73
-0,013;0;-4,17;3,73
-0,013;0;-4,17;3,74
-0,096;0;-4,175;3,74
-0,096;0;-4,175;3,74
-0,163;0;-4,177;3,75
-0,163;0;-4,177;3,75
-0,221;0;-4,2;3,76
-0,221;0;-4,2;3,76
-0,288;0;-4,245;3,76
-0,288;0;-4,245;3,77
-0,288;0;-4,245;3,77
-0,288;0;-4,245;3,77
-0,288;0;-4,245;3,78
-0,288;0;-4,245;3,78
-0,288;0;-4,245;3,78
-0,288;0;-4,245;3,79
-0,288;0;-4,245;3,79
-0,288;0;-4,245;3,79
-0,288;0;-4,245;3,8
-0,288;0;-4,245;3,8
-0,288;0;-4,245;3,8
-0,288;0;-4,245;3,81
-0,288;0;-4,245;3,81
-0,288;0;-4,245;3,81
-0,288;0;-4,245;3,81
-0,288;0;-4,245;3,82
-0,288;0;-4,245;3,82
-0,288;0;-4,245;3,83
-0,288;0;-4,245;3,83
-0,288;0;-4,245;3,83
-0,288;0;-4,245;3,83
-0,288;0;-4,245;3,84
-0,288;0;-4,245;3,84
-0,288;0;-4,245;3,84
-0,288;0;-4,245;3,85
-0,288;0;-4,245;3,85
-0,288;0;-4,245;3,85
-0,288;0;-4,245;3,86
-0,288;0;-4,245;3,86
-0,288;0;-4,245;3,86
-0,288;0;-4,245;3,87
-0,288;0;-4,245;3,87
-0,288;0;-4,245;3,87
-0,288;0;-4,245;3,88
-0,288;0;-4,245;3,88
-0,288;0;-4,245;3,88
-0,288;0;-4,245;3,89
-0,288;0;-4,245;3,89
-0,288;0;-4,245;3,89
-0,288;0;-4,245;3,9
-0,288;0;-4,245;3,9
-0,288;0;-4,245;3,9
-0,288;0;-4,245;3,91
-0,288;0;-4,245;3,91
-0,288;0;-4,245;3,91
-0,288;0;-4,245;3,92
-0,288;0;-4,245;3,92
-0,288;0;-4,245;3,92
-0,288;0;-4,245;3,93
-0,288;0;-4,245;3,93
-0,288;0;-4,245;3,93
-0,288;0;-4,245;3,94
-0,288;0;-4,245;3,94
-0,288;0;-4,245;3,94
-0,288;0;-4,245;3,95
-0,288;0;-4,245;3,95
-0,288;0;-4,245;3,95
-0,288;0;-4,245;3,96
-0,288;0;-4,245;3,96
-0,288;0;-4,245;3,96
-0,288;0;-4,245;3,97
-0,288;0;-4,245;3,97
-0,288;0;-4,245;3,97
-0,288;0;-4,245;3,98
-0,288;0;-4,245;3,98
-0,288;0;-4,245;3,98
-0,288;0;-4,245;3,99
-0,288;0;-4,245;3,99
-0,288;0;-4,245;3,99
-0,288;0;-4,245;4
-0,288;0;-4,245;4
